0.64318,-0.15474,1.32474
0.64340,-0.16303,1.33384
0.64521,-0.17136,1.34013
0.64962,-0.17947,1.34190
0.65419,-0.18433,1.34191
0.65922,-0.18409,1.33635
0.66259,-0.17768,1.32823
0.66448,-0.17029,1.32373
0.66454,-0.16499,1.32411
0.66589,-0.16167,1.32512
0.67151,-0.16592,1.33044
0.67678,-0.17360,1.33862
0.67180,-0.16951,1.34131
0.66596,-0.14747,1.34390
0.66709,-0.14422,1.35142
0.67057,-0.16006,1.36877
0.67257,-0.16549,1.38267
0.66925,-0.16482,1.38831
0.67047,-0.18002,1.40250
0.67751,-0.20591,1.42547
0.68704,-0.21560,1.44035
0.69334,-0.21690,1.43763
0.69853,-0.21483,1.42820
0.70238,-0.20713,1.41280
0.70488,-0.19395,1.39933
0.70487,-0.18214,1.38791
0.70413,-0.17296,1.38255
0.70461,-0.17016,1.38260
0.70791,-0.17320,1.38585
