time,seconds_elapsed,steps
1777560109475291100,35.649291015625,80
1777560109992823800,36.16682373046875,81
1777560111178781700,37.35278173828125,82
1777560112401929500,38.57592944335938,83
1777560113069002500,39.24300244140625,84
1777560113625200400,39.799200439453124,85
1777560113921385500,40.09538549804687,86
1777560114069644000,40.24364404296875,87
1777560114329079000,40.5030791015625,88
1777560114829201000,41.003200927734376,89
1777560115275267000,41.44926708984375,90
1777560115534649000,41.70864916992188,91
1777560116089412400,42.263412353515626,92
1777560116535325200,42.7093251953125,93
1777560116794704600,42.96870458984375,94
1777560117295097600,43.46909765625,95
1777560117998055000,44.17205493164062,96
1777560118535419400,44.70941943359375,97
1777560119220892200,45.39489208984375,98
1777560119721325300,45.8953251953125,99
1777560119980587500,46.15458740234375,100
1777560120147522000,46.32152197265625,101
1777560120425544700,46.59954467773437,102
1777560120945241300,47.119241455078125,103
1777560121240809700,47.41480981445312,104
1777560121648315400,47.8223154296875,105
1777560122205200400,48.37920043945312,106
1777560122649119000,48.823118896484374,107
1777560122889850000,49.06385009765625,108
1777560123427187500,49.6011875,109
1777560123724950300,49.8989501953125,110
1777560124131348500,50.305348388671874,111
1777560124650225400,50.824225341796875,112
1777560125372817700,51.54681762695313,113
1777560125874470400,52.048470458984376,114
1777560126169639000,52.34363891601563,115
1777560126318042000,52.4920419921875,116
1777560126577290000,52.7512900390625,117
1777560127077755600,53.25175561523437,118
1777560127375202600,53.54920263671875,119
1777560127522447600,53.696447509765626,120
1777560127781928700,53.9559287109375,121
1777560128282063400,54.4560634765625,122
1777560128930624300,55.104624267578124,123
1777560129449448000,55.62344799804688,124
1777560130135219200,56.30921923828125,125
1777560130690957000,56.86495703125,126
1777560131339476200,57.51347631835937,127
1777560131858332400,58.03233251953125,128
1777560132506842600,58.680842529296875,129
1777560133007360500,59.181360595703126,130
1777560134230172700,60.40417260742188,131
1777560134915701000,61.08970092773438,132
1777560135454369500,61.62836962890625,133
1777560136138738200,62.31273828125,134
1777560136714495500,62.88849560546875,135
1777560137120953000,63.294953125,136
1777560137380183800,63.554183837890626,137
1777560137917750000,64.09175,138
1777560138604508700,64.7785087890625,139
1777560139122171000,65.2961708984375,140
1777560140326487600,66.50048754882812,141
1777560140975189000,67.14918896484374,142
1777560141495118300,67.66911840820312,143
1777560142179442700,68.35344262695313,144
1777560142698296600,68.87229663085938,145
1777560142995241500,69.16924145507812,146
1777560143385220900,69.55922094726563,147
1777560143921240300,70.095240234375,148
1777560144162326500,70.33632641601562,149
1777560144588481500,70.7624814453125,150
1777560145107329300,71.28132934570313,151
1777560145792715800,71.9667158203125,152
1777560146311747800,72.48574780273438,153
1777560146608219400,72.78221948242188,154
1777560146756305700,72.9303056640625,155
1777560146997450000,73.17144995117188,156
1777560147516136000,73.69013598632813,157
1777560147960737500,74.13473754882813,158
1777560148201771500,74.375771484375,159
1777560148720592100,74.89459204101563,160
1777560149406077200,75.5800771484375,161
1777560149944720400,76.11872045898437,162
1777560150629184800,76.80318481445312,163
1777560151204793600,77.37879370117187,164
1777560151592530400,77.76653051757812,165
1777560151852117200,78.0261171875,166
1777560152370986200,78.544986328125,167
1777560152667455700,78.84145581054688,168
1777560153075220700,79.249220703125,169
1777560153630854400,79.8048544921875,170
1777560153927486500,80.10148657226563,171
1777560154057132000,80.23113208007813,172
1777560154354795300,80.52879516601563,173
1777560154946460700,81.12046069335938,174
1777560155372585700,81.54658569335938,175
1777560155632165000,81.8061650390625,176
1777560156169571300,82.3435712890625,177
1777560156836484400,83.010484375,178
1777560157375098000,83.54909814453126,179
1777560158041064400,84.215064453125,180
1777560158559923500,84.73392333984376,181
1777560159245574100,85.41957421875,182
