time,seconds_elapsed,x,y,z
1774790034799857200,4.680857177734375,0.4791341375624225,4.4644213529692625,8.718751141154014
1774790034818383000,4.699383056640625,0.46013916023143475,4.385909248542987,8.759527442548862
1774790034836908800,4.71790869140625,0.379864212430314,4.338961578349085,8.786715233904255
1774790034855434800,4.736434814453125,0.3055153056129746,4.348028294023258,8.785132859121108
1774790034873960400,4.75496044921875,0.2480773905045669,4.395490721101167,8.763296635914706
1774790034892486100,4.773486083984375,0.20645624876916624,4.479336135347531,8.721821633346671
1774790034911012000,4.79201220703125,0.1829804532320164,4.554514134403764,8.68332702097827
1774790034929537800,4.810537841796875,0.20095045358469943,4.597960268519714,8.660001690780334
1774790034948063500,4.8290634765625,0.241987804134569,4.600303306102077,8.65770757155244
1774790034966589400,4.84758935546875,0.2905660768225212,4.578529521797182,8.667749867931795
1774790034985115400,4.866115478515625,0.34685909663870895,4.555258592023331,8.677935061227217
1774790035003641000,4.88464111328125,0.49757600895650766,4.471947582123978,8.713859761210667
1774790035022167000,4.9031669921875,0.49757600895650766,4.471947582123978,8.713859761210667
1774790035040692700,4.921692626953125,0.5539086581630348,4.397287134760495,8.748388426040643
1774790035059218700,4.94021875,0.5794919118890566,4.321561876895755,8.784391900878308
1774790035077744400,4.958744384765625,0.5843841173554993,4.257921089091978,8.815092296876331
1774790035096270300,4.977270263671875,0.568719441163503,4.228390715470961,8.830318179689884
1774790035114796000,4.995796142578125,0.5681822072512083,4.2081061192302,8.840037379370095
1774790035133322000,5.014322021484375,0.5494882873373214,4.191825020915221,8.848949916013098
1774790035151847700,5.03284765625,0.5279477555235178,4.191216020246518,8.85054961225949
1774790035170373600,5.05137353515625,0.5315164013137958,4.201172724368644,8.845614001026462
1774790035188899600,5.069899658203125,0.5491197520522264,4.224829122852679,8.833263008684956
1774790035207425300,5.08842529296875,0.5681953113925304,4.247772263727481,8.821044942840903
1774790035225951200,5.106951171875,0.5759438434355622,4.24037716068216,8.824099910153658
1774790035244477000,5.125476806640625,0.5570738200241009,4.210909292807958,8.839409521387012
1774790035263003000,5.1440029296875,0.5274189328759893,4.183539808891589,8.854212157875104
1774790035281528800,5.16252880859375,0.5319537432729979,4.158864209341626,8.865558228519799
1774790035300054800,5.1810546875,0.5733435574711363,4.131757532739351,8.875646785207149
1774790035318580500,5.19958056640625,0.6530749127497982,4.086086487670802,8.891267590934993
1774790035346369500,5.22736962890625,0.6598138099341062,4.073177031540034,8.896691722542428
1774790035364895200,5.245895263671875,0.6686267529396233,4.067563633482026,8.898601763919313
1774790035383421200,5.264421142578125,0.6686267529396233,4.067563633482026,8.898601763919313
1774790035401947100,5.282947021484375,0.6731014971878506,4.070158988867143,8.897077563999735
1774790035420473000,5.30147314453125,0.6827741566454751,4.105306143804863,8.880176232297144
1774790035438999000,5.3199990234375,0.7042197601852241,4.147918923361319,8.858673271691746
1774790035457524700,5.338524658203125,0.7429644280298906,4.157062836241842,8.85121920608789
1774790035476050700,5.35705078125,0.7913932187477495,4.117027307265746,8.865722301343993
1774790035494576600,5.37557666015625,0.8192370176608543,4.040623557513865,8.898284159058878
1774790035513102600,5.3941025390625,0.8367067669578112,3.9801957555079173,8.923856371208792
1774790035531628500,5.412628662109375,0.8711933555794847,3.975666224912241,8.922575256353191
1774790035550154200,5.431154296875,0.8711933555794847,3.975666224912241,8.922575256353191
1774790035568680200,5.44968017578125,0.9226060060567286,3.999448625732945,8.906764723944992
1774790035587206100,5.4682060546875,0.9651967015533284,3.991157883479542,8.905970080594797
1774790035605732000,5.486732177734375,1.0170617570772114,3.9296604454290867,8.927519429601993
1774790035624258000,5.505258056640625,1.0170617570772114,3.9296604454290867,8.927519429601993
1774790035642784000,5.523783935546875,1.0157041302358814,3.947748052786251,8.919690545727702
1774790035661310000,5.54231005859375,1.0157041302358814,3.947748052786251,8.919690545727702
1774790035679836000,5.5608359375,0.9945088619967641,3.975300731683202,8.909836430377883
1774790035698361900,5.57936181640625,0.9427084458100631,3.9964132456150736,8.906022173589665
1774790035716887800,5.5978876953125,0.8852975178670824,4.003253799959561,8.90884146889862
1774790035735413800,5.616413818359375,0.8348814221789342,4.000805787513921,8.914806507238147
1774790035753939700,5.634939697265625,0.8069087249544289,3.9944365658568377,8.920236758681815
1774790035772465700,5.653465576171875,0.779979508102522,3.9896944471267073,8.92475317224552
1774790035790991600,5.67199169921875,0.7594726535452249,4.000177158330459,8.921829015985917
1774790035809517600,5.690517578125,0.7479920569172176,4.004127684889726,8.921026755138021
1774790035828043500,5.70904345703125,0.7296519694617287,3.9942095007115204,8.926989832406356
1774790035846569500,5.727569580078125,0.6909196889753018,3.976435829681504,8.937999612654469
1774790035865095700,5.746095703125,0.6557204717753385,3.9566097619033713,8.949442376757654
1774790035883621600,5.76462158203125,0.6144642083294328,3.948689327249138,8.955865973402618
1774790035902147600,5.783147705078125,0.586298904251683,3.95707830083767,8.954051257163593
1774790035920673500,5.801673583984375,0.5738451577631695,3.985274347027421,8.942345280396912
1774790035939199500,5.820199462890625,0.5825587688783578,4.020416154808839,8.926036534932795
1774790035957725400,5.838725341796875,0.6150313225912191,4.0499296195022865,8.910502541905803
1774790035976251600,5.857251708984375,0.6450807367116173,4.0732132166182815,8.897755556042757
1774790035994777300,5.87577734375,0.6430651553045194,4.088604459008377,8.890839655724875
1774790036013303600,5.894303466796875,0.6298319729334467,4.10948774898762,8.882154644386205
1774790036031829500,5.91282958984375,0.6171549238994819,4.1436368531839545,8.867166538914356
1774790036050355500,5.93135546875,0.582963941395199,4.2050023317737,8.840551873769574
1774790036068881400,5.94988134765625,0.5096630261403872,4.294238811966217,8.80210234123578
1774790036087407600,5.96840771484375,0.44473357336679764,4.349089622351541,8.77866051886474
1774790036105933600,5.98693359375,0.43473709629027735,4.335275042394963,8.785991290907159
1774790036124459500,6.00545947265625,0.4694436861550366,4.25117064345174,8.825214999408416
1774790036142985500,6.0239853515625,0.5040435238790181,4.145805096032492,8.873302047814368
1774790036161511700,6.04251171875,0.4666051712580296,4.1007030907957915,8.896278029338625
1774790036180037600,6.06103759765625,0.38031256850981854,4.141499411581871,8.88147476346696
1774790036198563800,6.079563720703125,0.2952445962330039,4.224788391298733,8.845407999473098
1774790036217089500,6.098089599609375,0.2703421682787704,4.284326559954631,8.817522897033932
1774790036235615700,6.11661572265625,0.305971383712562,4.31512795525729,8.801323834634541
1774790036254141700,6.1351416015625,0.38448434328593195,4.337167137351065,8.78740018506327
1774790036272668000,6.15366796875,0.4709098906161177,4.3691980846831715,8.767302947413237
