time,seconds_elapsed,steps
1777560358350068700,70.44506884765624,183
1777560358609463600,70.70446362304688,184
1777560359053059800,71.14805981445312,185
1777560359627303000,71.72230297851563,186
1777560360072027100,72.16702709960937,187
1777560360331460900,72.4264609375,188
1777560360924566000,73.01956591796875,189
1777560361202499800,73.29749975585938,190
1777560361350856200,73.44585620117188,191
1777560361629800200,73.72480029296875,192
1777560362221470500,74.31647045898437,193
1777560362517929500,74.61292944335938,194
1777560362666320600,74.76132055664063,195
1777560362944280800,75.03928076171874,196
1777560363519830500,75.61483056640625,197
1777560363815019300,75.91001928710938,198
1777560364222819800,76.31781982421874,199
1777560364797198600,76.89219848632813,200
1777560365056639000,77.15163891601563,201
1777560365223425800,77.31842578125,202
1777560365501211100,77.59621118164063,203
1777560366094340900,78.1893408203125,204
1777560366540259600,78.63525952148437,205
1777560366816796700,78.91179663085937,206
1777560367446975200,79.54197534179687,207
1777560367706404400,79.801404296875,208
1777560367873165600,79.96816552734376,209
1777560368170505500,80.26550537109375,210
1777560368762631000,80.857630859375,211
1777560369021872000,81.1168720703125,212
1777560369207352300,81.30235229492187,213
1777560369485291500,81.58029150390625,214
1777560370079587300,82.17458740234375,215
1777560370337493500,82.43249340820313,216
1777560370504463400,82.59946337890625,217
1777560370763917600,82.85891748046875,218
1777560371339450400,83.43445043945313,219
1777560371616336400,83.71133642578125,220
1777560371783059000,83.87805883789062,221
1777560372042302700,84.137302734375,222
1777560372635432200,84.73043212890624,223
1777560373043108400,85.1381083984375,224
1777560373302514400,85.39751440429687,225
1777560373895497200,85.99049731445312,226
1777560374321515800,86.41651586914062,227
1777560374580877000,86.675876953125,228
1777560375155581400,87.25058154296875,229
1777560375600409000,87.6954091796875,230
1777560375860401200,87.95540112304687,231
1777560376452654300,88.547654296875,232
1777560376730635800,88.8256357421875,233
1777560377139391000,89.23439086914063,234
1777560377769441000,89.86444091796875,235
1777560378027549200,90.12254907226563,236
1777560378194486500,90.28948657226563,237
1777560378472466400,90.56746655273437,238
1777560379046714000,91.14171411132813,239
1777560379306295800,91.4012958984375,240
1777560379473057800,91.56805786132813,241
1777560379750881800,91.8458818359375,242
1777560380344011300,92.43901123046875,243
1777560380789841700,92.88484155273437,244
1777560381066658600,93.16165844726562,245
1777560381678053600,93.7730537109375,246
1777560381955960300,94.05096020507813,247
1777560382122900700,94.21790063476563,248
1777560382400876000,94.4958759765625,249
1777560382993652000,95.08865185546875,250
1777560383420381700,95.51538159179688,251
1777560383716343300,95.81134326171875,252
1777560384310392600,96.405392578125,253
1777560384569976300,96.66497631835938,254
1777560384754153500,96.84915356445312,255
1777560385013611800,97.10861181640625,256
1777560385587822800,97.68282275390625,257
1777560386032584400,98.12758447265625,258
1777560386310828300,98.40582836914062,259
1777560386922233000,99.01723315429687,260
1777560387349484300,99.444484375,261
1777560387607628000,99.7026279296875,262
1777560388182070000,100.27707006835938,263
1777560388850439700,100.94543969726563,264
1777560389442149000,101.53714916992188,265
1777560389869575000,101.96457495117187,266
1777560390127691500,102.22269140625,267
1777560390740337700,102.83533764648438,268
1777560391017149000,103.11214892578126,269
1777560391443356000,103.53835595703126,270
1777560392036313600,104.13131372070312,271
1777560392314253800,104.40925390625,272
1777560392722060800,104.81706079101562,273
1777560393314866000,105.40986596679687,274
1777560393741038300,105.83603833007813,275
1777560393981922800,106.0769228515625,276
1777560394556367400,106.65136743164062,277
1777560394982685000,107.07768481445312,278
1777560395260646700,107.35564672851562,279
1777560395834905300,107.9299052734375,280
1777560396113025000,108.20802490234375,281
1777560396261094000,108.35609399414062,282
1777560396520661800,108.61566186523437,283
1777560397094969900,109.18996997070313,284
1777560397372938000,109.46793798828125,285
1777560397521097700,109.61609765625,286
1777560397800408800,109.89540893554687,287
1777560398354981600,110.44998168945312,288
1777560399060392200,111.15539208984374,289
1777560399633514200,111.72851416015625,290
1777560399911480600,112.00648046875,291
1777560400320436200,112.41543627929687,292
1777560400893531000,112.98853076171875,293
1777560401339536000,113.43453588867187,294
1777560401597619200,113.692619140625,295
1777560402172064300,114.26706420898438,296
1777560402431697200,114.526697265625,297
1777560402876205300,114.97120532226562,298
1777560403450793700,115.54579370117187,299
1777560403710407400,115.80540747070313,300
1777560403876795100,115.97179516601562,301
1777560404136216800,116.231216796875,302
1777560404730493200,116.8254931640625,303
1777560405414927000,117.50992700195313,304
1777560406007679700,118.1026796875,305
1777560406285813800,118.38081372070313,306
1777560406452609800,118.54760986328125,307
1777560406730507800,118.8255078125,308
1777560407323501000,119.4185009765625,309
1777560407582917400,119.67791748046875,310
1777560407750386400,119.84538647460937,311
1777560408027590700,120.12259057617187,312
1777560408620532200,120.7155322265625,313
1777560409065263600,121.160263671875,314
1777560409343221200,121.43822119140626,315
1777560409936034600,122.03103466796875,316
1777560410659958300,122.75495825195313,317
1777560411362969600,123.45796948242187,318
